stationname,LATITUDE,LONGITUDE,DATE,TimePRCP,PRCP,TimeTMax,TMAX,TimeTMin,TMIN,TimeWesd,WESD,TimeAwnd,AWND,Measurement Flag,Quality Flag,Source Flag,TimeWdf2,WDF2,TimeWT01,WT01,imeWT06,WT06,TimeWt02,WT02,TimeWt08,WT08,TimeWt03,WT03,TimeGeneral
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140421,9999,130,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140422,9999,3,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140424,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140425,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140426,9999,122,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140427,9999,3,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140428,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140429,9999,226,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140430,9999,36,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140501,9999,234,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140502,9999,23,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140503,9999,8,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140504,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140508,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140509,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140512,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140513,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140514,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140516,9999,109,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140517,9999,246,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140518,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140519,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140520,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140522,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140523,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140524,9999,81,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140525,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140526,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140527,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140528,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140529,9999,25,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140531,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140601,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140602,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140603,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140604,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140605,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140606,9999,81,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140607,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140608,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140609,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140613,9999,249,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140614,9999,25,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140617,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140618,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140622,9999,3,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140623,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140625,9999,5,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140626,9999,3,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140627,9999,3,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140628,9999,3,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140630,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140701,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140702,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140703,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140704,9999,450,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140705,9999,3,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140706,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140707,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140712,9999,3,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140713,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140714,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140716,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140717,9999,300,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140718,9999,3,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140720,9999,142,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140721,9999,3,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140724,9999,3,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140725,9999,218,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140726,9999,3,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140728,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140729,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140730,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140731,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140801,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140802,9999,333,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140803,9999,145,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140809,9999,28,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140810,9999,3,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140811,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140812,9999,56,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140813,9999,94,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140814,9999,3,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140815,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140819,9999,58,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140820,9999,3,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140821,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140822,9999,69,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140823,9999,3,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140824,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140825,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140826,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140827,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140828,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140829,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140830,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140831,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140901,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140902,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140903,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140904,9999,5,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140905,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140906,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140909,9999,958,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140910,9999,5,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140911,9999,3,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140912,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140913,9999,13,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140914,9999,117,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140915,9999,3,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140916,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140917,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140919,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140921,9999,155,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140922,9999,15,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140923,9999,3,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140924,9999,114,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KITTY HAWK 4.0 NNW NC US,36.1232,-75.7496,20140925,9999,142,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
